# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-9.632569520195922814e+04,-1.045533614163930179e+05,-9.889877330801736389e+04,-9.907205608658741403e+04,-1.001633958875082026e+05,-1.006284768359909940e+05
0.000000000000000000e+00,-9.655104754007772135e+04,-9.618711663243948715e+04,-9.628790088852013287e+04,-9.737663692088781681e+04,-9.788428548347823380e+04,-9.801669306788053655e+04
0.000000000000000000e+00,-1.100477408750277973e+05,-1.064707693894277181e+05,-1.057225337197150802e+05,-1.137246312645092985e+05,-1.136569778167893237e+05,-1.129889691986038379e+05
0.000000000000000000e+00,-9.908516268328111619e+04,-9.872297897820219805e+04,-9.711783513395006594e+04,-1.032397747900934773e+05,-1.018565555269058677e+05,-1.036310551796903455e+05
0.000000000000000000e+00,-1.085667234482169151e+05,-1.058186879871817364e+05,-1.138233385376877704e+05,-1.128203393172029027e+05,-1.114816922685354075e+05,-1.134851539836095180e+05
0.000000000000000000e+00,-1.021152739497125440e+05,-1.023505828807288344e+05,-1.023700763175780739e+05,-1.052466876758561702e+05,-1.050085813966434216e+05,-1.057500696531550493e+05
