# Data_idx, SoF, Classification result, Classfication Correct of not, S model Score, F model Socre
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.229864542746323423e+04,-3.233342338283992649e+04
1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.649574694185939734e+04,-2.162676894846241339e+04
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.607440365126836150e+04,-2.103475653736398453e+04
2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.985115075388066543e+04,-2.595413713685348921e+04
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.306339249259313328e+04,-1.837867126721769455e+04
1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.159614776291084672e+04,-1.178640265009633731e+04
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.555282235437111740e+04,-2.203798504924586086e+04
2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.827792669102088257e+04,-2.649126414519710306e+04
2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.544487707555908128e+04,-2.208394263884464453e+04
2.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.006429823978730201e+04,-2.895588705859237962e+04
1.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.665964475115486130e+04,-2.047231020909434665e+04
1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.089660561151371439e+04,-2.971623413912241449e+04
2.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.765137555315246209e+04,-2.434517958643372549e+04
9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.481552505965376258e+04,-1.961527997113027232e+04
1.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.838554940472799353e+04,-2.708364176484596101e+04
1.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.532320040333853649e+04,-1.756677561937742939e+04
2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.459953508337293533e+04,-3.288016368611845246e+04
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.441646855192640032e+04,-1.932998522787687034e+04
1.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.887065299248908559e+04,-2.419564195658491735e+04
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.057645057791112413e+04,-2.371783039143701535e+04
5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.050232092685638781e+04,-2.044847814825661044e+04
3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.935516582572593325e+04,-2.130990159470826256e+04
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.984447850184721028e+04,-2.540957228925902018e+04
5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.391633436007278578e+04,-2.174547698562488222e+04
5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.246357188797916388e+04,-2.427036392343785337e+04
4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.409178191651309317e+04,-2.467710440361403744e+04
4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.212637664265634521e+04,-2.488654852373641188e+04
3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.450140629645020817e+04,-1.948296596938681614e+04
