# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-8.220727661283750786e+04,-8.237356533394494909e+04,-8.652305623562783876e+04,-8.611362127592164325e+04,-8.880212893815839197e+04,-8.791322402916484862e+04
0.000000000000000000e+00,-7.356841627005515329e+04,-8.684973652164440136e+04,-8.753815352234439342e+04,-9.756257289372954983e+04,-8.206848801872662443e+04,-7.861743359732517274e+04
0.000000000000000000e+00,-7.778714946938556386e+04,-8.278020692100816814e+04,-8.629804216611731681e+04,-9.247815552066917007e+04,-8.813827521786294528e+04,-8.953268345409526955e+04
0.000000000000000000e+00,-8.714233379093524127e+04,-8.724873839949675312e+04,-9.077775086989767442e+04,-9.493190355079442088e+04,-9.731703801630127418e+04,-9.614448746154239052e+04
0.000000000000000000e+00,-6.896856849964268622e+04,-7.125575411025811627e+04,-7.508730090724774345e+04,-9.265923981056563207e+04,-6.998977421773927927e+04,-8.328727381885614886e+04
0.000000000000000000e+00,-7.793474892857123632e+04,-8.210160025727047469e+04,-8.524486074024699337e+04,-9.274909861033607740e+04,-8.526314088175770303e+04,-8.709902047219677479e+04
