# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-1.041437410460454994e+05,-1.037995523134747928e+05,-1.030253471168671967e+05,-1.071695237808010716e+05,-1.072201994161328184e+05,-1.127792992988413025e+05
0.000000000000000000e+00,-1.008487822996200994e+05,-1.049841385124971421e+05,-1.044961087882822321e+05,-1.032996237228412356e+05,-1.024601605101074529e+05,-1.016222507633024215e+05
0.000000000000000000e+00,-1.004996977940741344e+05,-1.017024970615466882e+05,-9.852150791722445865e+04,-1.025274362138364522e+05,-1.062474606803071656e+05,-1.098163641526176070e+05
0.000000000000000000e+00,-9.639361621927199303e+04,-1.027197546707693691e+05,-1.022438965883102792e+05,-1.014564126373081817e+05,-1.017487587598177197e+05,-1.024735195536020037e+05
0.000000000000000000e+00,-1.025715999805638130e+05,-1.044586423499056691e+05,-1.040151591255304811e+05,-1.070250690203332633e+05,-1.087743213772266899e+05,-1.098715686498838331e+05
0.000000000000000000e+00,-1.008914874679151108e+05,-1.035329169816387439e+05,-1.024604039072429296e+05,-1.042956130750240554e+05,-1.052901801487183839e+05,-1.073126004836494394e+05
