# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-7.157032699927208887e+04,-7.390673066666314844e+04,-8.077844103013159474e+04,-8.941249152241241245e+04,-7.625235971272097959e+04,-8.329407078826081124e+04
0.000000000000000000e+00,-8.105737631661153864e+04,-8.014863289653568063e+04,-8.622826378820645914e+04,-8.066313300623434770e+04,-8.168825051305085071e+04,-8.249813150291450438e+04
0.000000000000000000e+00,-7.035402535230957437e+04,-7.900271691780083347e+04,-8.508364823040552437e+04,-8.526125081531584146e+04,-7.544222684291441692e+04,-8.058349029077561863e+04
0.000000000000000000e+00,-8.985350643421331188e+04,-9.581386256271683669e+04,-1.009316104851872369e+05,-1.263271768615651672e+05,-1.103349472832781757e+05,-1.102959781745857181e+05
0.000000000000000000e+00,-7.145885486074897926e+04,-7.251564455381597509e+04,-7.629162128968755133e+04,-8.043959775707824156e+04,-7.546917327828655834e+04,-7.985025884273549309e+04
0.000000000000000000e+00,-7.685881799263109860e+04,-8.027751751950648031e+04,-8.586271696472368785e+04,-9.242072999252119916e+04,-8.383739152605019626e+04,-8.730438591985442326e+04
