# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-1.084133336077572894e+05,-1.070643081015319622e+05,-1.092168441680156247e+05,-1.090459463785055850e+05,-1.157965082427638408e+05,-1.124216757781556225e+05
0.000000000000000000e+00,-9.477855602272166288e+04,-9.473803150204785925e+04,-9.690882226798214833e+04,-9.507626443871165975e+04,-9.520158199635242636e+04,-9.613803628912914428e+04
0.000000000000000000e+00,-9.694325037715704821e+04,-9.659483527758604032e+04,-1.007144234890087973e+05,-1.025677508996487595e+05,-1.006609831309838773e+05,-1.061507341418027645e+05
0.000000000000000000e+00,-9.725243896271515405e+04,-9.698066082535145688e+04,-9.680109577259101206e+04,-1.000162039788895054e+05,-1.025783970392120827e+05,-1.096512864426892775e+05
0.000000000000000000e+00,-9.962110532101102581e+04,-1.009983330675237230e+05,-1.000120837121926597e+05,-1.005527488944958022e+05,-9.868327095186291263e+04,-9.956380389485589694e+04
0.000000000000000000e+00,-9.940173685827243025e+04,-9.927523375480821414e+04,-1.007306538819580455e+05,-1.014517829180502595e+05,-1.025841482722350338e+05,-1.047851073093265295e+05
