0,3,4,1,2,1,84,234,425,321
1,2,3,1,2,0,84,235,427,321
0,1,3,1,2,0,85,235,427,321
3,3,2,3,2,4,85,237,426,321
1,2,4,1,2,2,85,237,426,321
2,2,4,2,2,1,84,236,426,321
1,1,3,1,2,0,85,237,427,321
1,1,4,0,2,0,84,236,426,321
1,2,3,2,3,1,84,236,426,321
2,1,4,2,2,1,84,237,426,321
0,2,4,2,2,2,84,237,428,321
4,0,4,0,4,0,84,236,420,322
1,2,3,0,3,0,84,237,426,321
1,2,4,1,3,0,84,235,426,321
1,1,3,1,1,1,84,238,427,321
1,2,4,2,2,1,84,236,426,321
0,2,3,2,2,2,84,237,426,321
2,1,3,0,2,1,84,237,427,321
2,1,3,0,1,0,83,236,426,321
2,1,5,2,3,1,84,236,426,321
0,0,4,0,0,1,84,237,427,319
0,1,5,1,2,1,84,237,426,321
1,1,4,2,2,2,84,237,426,321
2,2,3,1,2,2,84,236,427,321
0,3,4,1,2,0,84,237,427,321
1,2,3,2,2,1,83,236,425,321
0,2,3,2,1,1,83,237,427,321
2,1,5,1,1,1,84,237,426,321
2,5,3,1,1,0,83,238,425,321
2,1,3,1,3,2,83,236,427,321
2,1,4,2,2,0,83,237,428,321
2,1,3,2,1,1,83,236,428,320
1,1,3,0,1,1,83,238,426,321
2,1,4,1,2,2,82,238,427,321
1,2,4,1,3,1,84,237,428,321
0,2,4,1,2,1,84,238,426,320
2,4,2,0,2,1,83,237,426,321
2,1,4,1,2,0,83,237,426,321
1,2,4,1,2,1,83,236,428,321
2,1,3,2,2,1,83,236,428,321
2,1,4,1,2,2,83,235,428,321
1,1,4,1,3,2,83,236,427,320
2,1,4,1,2,2,84,236,427,321
1,2,4,1,1,1,83,237,427,321
1,2,4,1,2,2,83,237,428,321
1,1,1,1,2,3,83,237,428,316
1,1,4,1,2,2,84,237,427,321
0,2,3,1,3,1,83,237,426,321
1,1,4,2,2,1,83,236,428,321
0,1,3,0,2,1,83,235,427,321
1,2,4,1,2,0,84,235,428,321
1,2,3,2,2,1,83,237,427,321
2,1,3,2,2,0,83,235,427,321
4,0,3,1,6,1,83,235,422,322
0,2,4,1,1,0,83,235,426,321
1,1,4,1,1,2,84,235,427,321
2,2,3,0,2,2,84,236,427,321
1,2,3,1,3,1,84,236,426,320
1,2,3,0,2,1,84,237,427,321
0,2,3,2,2,2,84,236,427,321
1,1,3,2,3,1,85,235,428,320
2,3,2,0,2,1,84,237,429,320
1,1,4,1,2,2,84,236,427,321
0,2,3,0,2,1,85,237,427,321
1,0,4,2,2,0,85,235,428,321
1,2,3,1,2,1,84,235,428,321
1,1,3,1,2,1,84,235,428,321
1,2,3,2,2,1,83,238,428,321
0,1,4,1,1,1,83,237,427,321
1,4,2,5,0,0,83,236,429,323
2,1,4,0,2,2,84,237,427,321
1,0,4,2,2,2,83,235,427,321
0,2,5,0,2,1,83,235,427,320
1,1,4,1,1,0,83,236,428,321
2,1,4,0,2,2,83,236,427,321
1,2,5,1,2,0,83,236,428,320
2,1,5,2,2,0,83,236,428,321
1,1,4,2,2,1,83,238,428,321
0,0,2,1,1,2,83,238,427,319
0,1,5,2,1,2,84,237,426,321
1,1,5,0,1,2,84,236,428,320
2,2,5,1,2,1,84,237,428,321
1,1,5,1,3,1,83,237,428,321
2,2,6,1,3,0,84,237,427,320
1,2,6,2,2,2,83,236,426,321
1,1,6,1,2,1,83,237,427,321
3,0,4,2,5,0,83,236,421,322
2,1,4,1,2,2,83,235,428,321
2,0,6,1,2,0,83,236,428,321
1,1,6,2,2,0,82,237,428,320
1,1,5,1,1,0,83,237,427,321
1,2,5,0,2,2,83,237,428,321
1,2,5,1,2,1,83,236,426,321
1,2,5,1,2,2,83,236,426,321
0,0,4,0,1,2,83,237,426,316
3,1,5,1,2,0,83,236,427,321
2,1,5,1,2,1,83,236,426,321
2,2,5,1,3,0,83,236,426,321
1,1,6,2,2,1,83,236,427,321
2,1,6,1,2,0,84,236,428,321
1,1,6,1,1,0,84,237,427,321
2,2,6,3,2,1,83,236,428,321
1,1,9,0,5,0,83,238,428,323
2,2,6,1,2,1,84,238,428,321
1,1,5,2,1,1,83,236,428,320
2,1,5,2,2,1,84,236,428,321
0,1,5,1,2,0,84,237,426,321
2,2,6,1,1,1,84,236,427,321
0,1,5,1,3,2,84,238,427,321
1,2,6,1,2,1,84,237,428,321
2,2,5,2,2,0,83,237,426,321
2,2,6,0,2,1,84,237,426,321
1,3,5,0,2,2,83,237,427,320
1,2,4,0,2,2,83,236,427,321
1,2,4,1,3,2,83,235,427,320
0,2,4,1,2,2,83,237,427,321
1,2,5,1,1,0,83,239,428,320
3,1,5,1,1,1,83,236,427,320
2,2,5,1,3,1,84,238,426,320
3,1,6,0,6,1,83,237,425,321
0,2,6,1,2,0,83,236,426,320
