2,0,5,1,2,2,122,264,415,305
0,1,5,0,2,1,121,265,415,305
1,2,5,2,2,1,122,265,416,305
0,2,5,1,2,0,121,265,416,305
3,1,4,2,2,2,121,266,418,305
3,5,1,1,2,0,121,267,415,306
0,2,5,2,3,0,121,265,417,305
0,1,3,3,0,1,122,264,416,306
2,2,5,1,1,1,121,266,416,305
0,2,4,3,1,0,121,265,417,305
1,1,4,1,3,2,121,266,416,305
2,2,5,1,2,1,121,266,416,305
2,1,4,1,2,2,121,267,416,305
1,1,3,1,2,2,121,266,417,305
1,1,5,0,2,2,121,268,416,305
0,0,3,5,2,1,122,262,415,304
3,1,4,2,2,1,120,265,416,305
0,2,5,1,2,0,120,267,416,305
2,2,5,2,2,1,121,266,416,305
2,2,4,2,2,1,120,267,417,305
0,2,4,1,3,1,121,267,415,305
1,1,4,1,2,1,120,266,416,305
2,2,4,2,2,1,120,266,415,305
1,2,4,1,2,1,119,268,417,305
0,0,4,1,5,2,120,267,416,305
2,1,4,2,2,1,120,266,416,305
0,2,5,1,3,1,120,266,415,305
1,1,4,0,2,1,120,265,416,305
1,2,4,2,1,0,120,265,416,305
3,1,4,1,2,1,120,267,417,305
2,2,4,1,3,1,120,266,416,305
1,1,4,1,2,1,120,266,414,305
1,0,3,1,5,3,121,269,416,305
1,2,6,2,2,1,121,268,416,305
1,1,4,1,2,1,121,266,416,305
2,2,5,2,2,1,121,268,416,305
1,2,4,1,3,1,121,268,417,305
2,1,4,2,3,0,121,267,416,305
2,2,4,1,2,1,122,268,416,305
1,1,5,0,2,0,121,266,415,305
2,1,8,2,1,2,120,266,418,301
0,2,5,2,3,1,121,267,416,305
1,2,5,1,2,1,121,267,416,305
0,0,4,1,2,1,120,265,416,305
0,2,4,1,2,3,120,266,417,305
1,2,4,1,2,1,121,266,417,305
1,2,4,2,3,0,122,266,416,305
2,1,5,1,2,0,121,266,417,305
0,0,4,4,2,2,122,266,417,305
1,1,4,2,2,0,121,268,416,306
1,0,5,0,3,1,121,267,415,305
1,2,5,1,2,1,121,267,415,305
1,2,5,0,2,1,121,266,417,305
2,2,4,1,2,0,121,268,415,305
1,1,4,2,2,2,120,268,416,305
1,2,4,1,2,0,122,265,417,305
1,1,6,1,2,2,121,268,418,305
4,4,5,2,2,1,120,267,418,305
1,2,5,0,2,2,120,267,418,305
2,2,5,2,3,2,119,268,417,305
0,2,5,1,2,1,120,268,416,305
2,1,4,1,4,1,119,268,417,305
1,1,5,2,3,0,119,267,416,305
2,2,4,1,1,1,119,267,417,305
2,1,3,1,2,1,119,267,417,305
1,0,8,0,0,1,119,269,419,306
2,1,5,1,1,0,119,267,416,306
2,2,4,2,2,1,119,265,416,306
1,2,4,2,2,1,120,268,416,305
2,1,4,0,2,0,119,264,416,306
2,1,4,1,2,2,120,266,416,305
0,2,3,1,2,0,119,266,418,305
2,1,3,1,2,1,120,264,416,305
4,4,3,0,1,1,120,267,415,305
0,2,5,2,2,0,119,266,416,305
3,1,4,2,2,0,119,265,415,305
2,2,5,1,3,0,119,267,416,306
1,1,4,1,1,1,119,267,416,305
1,1,4,1,2,0,119,266,415,305
1,1,3,0,3,1,119,267,416,305
1,2,4,2,2,0,120,265,418,307
1,1,3,1,2,3,120,263,415,305
2,2,4,0,2,1,120,264,416,305
2,1,4,1,2,1,120,267,416,305
1,2,4,1,1,0,120,264,417,305
1,2,4,1,2,2,120,265,415,305
1,1,3,2,2,1,120,265,416,305
1,2,4,0,0,2,121,265,417,305
0,1,4,0,2,2,120,266,417,305
1,2,4,1,2,2,121,266,415,304
0,1,1,1,2,1,121,267,416,305
0,1,4,1,1,2,120,267,416,305
1,2,5,1,2,1,120,266,416,305
1,2,5,1,2,1,120,266,417,305
1,1,5,2,1,0,120,266,414,305
2,2,3,2,1,2,120,266,416,305
0,2,5,1,3,2,120,266,416,305
2,3,4,2,1,1,120,266,415,305
0,0,3,0,0,1,120,267,419,304
1,1,4,2,2,1,119,266,415,305
1,1,4,1,2,1,119,264,415,305
1,2,4,1,2,1,120,265,417,305
1,2,5,0,2,0,119,264,416,305
0,2,4,1,2,0,119,264,416,305
1,2,5,1,3,2,119,264,416,305
1,1,5,1,2,1,119,265,414,305
1,4,4,4,1,2,119,262,419,307
1,2,4,1,2,0,119,265,415,306
2,1,5,0,1,1,119,264,416,305
2,1,4,2,2,1,119,264,415,305
3,0,5,1,3,1,119,262,416,305
3,2,4,2,2,1,119,265,417,305
1,1,4,1,2,1,119,262,415,305
0,2,5,2,2,2,119,262,416,305
2,2,3,1,3,0,119,263,414,305
0,3,4,3,2,2,119,263,416,305
1,2,4,0,3,1,120,262,416,305
1,1,4,1,3,2,120,262,415,305
1,1,5,1,1,0,119,264,415,305
1,2,4,1,2,1,120,261,415,305
3,2,4,1,2,0,120,264,415,305
1,3,4,1,2,1,120,263,417,305
2,1,5,0,2,1,120,262,416,305
4,1,6,0,5,0,120,263,416,307
1,1,4,2,3,1,120,262,416,305
2,1,4,1,2,0,120,263,415,305
0,2,4,1,2,0,120,263,416,305
3,1,3,2,2,0,120,262,414,305
2,2,5,2,3,2,120,262,417,305
0,2,5,3,2,0,120,262,415,305
3,2,3,1,2,1,120,261,415,305
1,3,4,4,1,4,119,257,416,304
1,1,4,1,1,0,120,260,415,305
3,2,4,1,2,0,120,260,416,305
1,1,4,0,1,1,120,261,416,306
1,2,4,0,2,1,120,261,416,305
1,2,3,1,2,1,120,260,415,305
0,1,4,1,2,2,120,262,416,305
1,1,3,1,1,0,119,262,416,305
0,1,5,1,2,1,120,261,418,305
2,1,4,0,2,2,121,262,415,305
3,1,4,1,2,1,120,261,417,305
1,1,3,0,2,1,120,262,416,305
1,1,4,2,2,2,120,260,416,305
2,1,4,1,2,0,120,260,416,305
1,1,3,0,2,1,120,261,415,305
2,2,4,1,1,2,120,261,416,305
2,1,4,1,2,2,120,261,416,304
0,2,4,3,2,3,121,261,416,306
1,2,4,1,1,1,121,260,415,305
1,2,4,1,3,1,121,260,416,305
1,1,4,1,3,1,120,260,415,305
2,0,4,1,2,0,120,261,415,305
0,1,3,0,3,2,119,259,416,305
1,1,5,1,2,2,119,262,415,305
1,2,4,2,1,0,120,262,416,305
1,2,2,4,1,5,120,258,417,304
0,2,4,1,1,0,120,262,415,305
0,1,3,0,3,2,120,262,416,304
2,2,5,1,2,1,119,261,415,305
2,1,4,1,2,2,119,262,416,305
2,2,4,2,2,1,119,259,416,305
1,1,3,1,2,2,120,262,416,305
3,2,3,0,3,2,119,261,415,305
1,4,3,1,1,0,120,264,419,305
2,1,5,2,2,1,120,260,415,305
0,3,4,1,2,1,119,261,415,305
0,2,4,1,3,0,120,260,415,305
2,1,5,1,3,1,119,260,415,305
2,1,4,2,2,2,119,259,414,305
1,1,4,1,2,2,119,259,416,305
1,3,4,1,2,1,119,260,411,306
2,2,4,1,1,1,119,260,415,305
0,0,6,0,0,2,119,262,415,302
0,2,4,2,2,1,120,259,416,304
1,1,4,2,2,1,120,259,415,305
3,1,5,1,1,0,119,259,415,305
2,1,5,2,1,1,120,261,415,305
1,1,4,1,2,1,119,259,414,305
1,1,5,2,2,1,119,259,415,305
1,1,4,1,2,2,119,260,416,305
1,1,0,2,2,0,119,258,416,304
2,2,4,0,2,1,119,259,415,304
2,2,4,0,2,0,119,259,415,304
2,1,5,0,3,0,118,259,416,305
0,2,3,1,2,0,119,260,415,304
1,2,3,2,1,1,119,259,416,305
2,1,5,1,2,2,119,259,416,304
1,1,4,0,0,2,118,261,415,305
2,1,2,0,1,4,120,261,416,300
2,2,4,1,2,1,118,261,415,305
1,1,4,1,1,1,118,260,415,305
2,2,6,0,3,1,118,261,416,305
1,1,4,0,3,1,118,261,414,305
1,2,3,2,1,1,119,261,415,304
2,1,5,0,2,3,119,261,417,304
1,2,3,1,2,1,118,259,417,304
4,3,3,4,1,5,118,261,416,304
2,3,4,2,1,1,118,260,416,304
0,2,4,0,2,1,118,259,416,304
1,1,4,1,4,2,118,258,417,303
3,2,4,1,2,1,118,257,417,303
1,1,4,0,2,2,118,257,418,303
2,0,4,1,3,2,118,260,418,304
2,1,4,1,2,2,117,259,416,304
1,2,4,1,2,1,117,259,416,304
0,5,3,6,1,0,117,258,419,306
2,2,4,2,2,1,118,258,413,304
1,2,4,1,3,2,116,259,414,305
0,1,5,2,3,1,117,258,413,305
3,2,4,1,2,1,117,258,412,305
2,1,4,0,3,0,117,257,413,305
2,2,4,0,2,0,117,259,413,304
2,3,4,2,2,1,117,258,412,304
0,0,0,0,3,4,119,259,412,301
2,1,4,1,3,0,117,259,411,304
2,1,3,1,3,0,118,259,412,303
1,1,3,1,2,1,118,258,413,302
1,2,5,1,2,2,117,258,409,298
2,2,3,5,1,1,118,257,409,294
1,0,3,25,2,1,117,257,411,285
1,2,4,41,2,2,118,258,408,283
3,6,3,61,1,0,118,256,411,282
2,1,3,80,2,1,118,256,406,275
0,2,5,111,2,9,118,255,402,274
1,3,3,137,1,17,118,255,397,271
2,2,4,165,2,19,118,256,388,273
2,2,5,187,16,42,117,254,379,270
1,1,3,206,40,55,117,255,369,262
1,1,3,222,62,72,118,257,356,255
2,2,3,247,70,90,117,256,346,241
1,0,1,257,92,106,116,256,342,230
2,3,3,265,141,133,116,256,323,210
2,2,5,270,151,151,116,255,315,206
2,1,4,276,168,158,117,255,307,194
2,1,5,281,178,175,116,255,301,178
2,1,4,287,190,183,117,256,294,172
1,1,4,291,203,199,116,256,288,161
1,2,5,292,210,214,117,253,282,148
4,0,6,293,218,227,117,255,278,145
2,1,4,303,226,239,116,253,273,139
2,1,4,306,234,256,117,253,264,130
2,2,4,311,234,272,116,254,261,127
2,1,4,321,231,285,116,255,254,128
2,0,3,328,230,291,116,255,250,131
1,2,4,332,233,297,116,256,248,130
1,1,3,339,235,297,116,254,244,133
3,4,2,339,237,297,116,257,247,134
1,2,4,351,237,296,116,254,249,135
1,1,4,357,237,296,117,254,246,136
1,1,3,357,243,295,116,254,245,137
1,2,4,362,244,292,116,253,242,138
0,1,4,365,246,293,116,252,241,136
0,1,5,368,246,291,116,254,243,136
2,1,3,372,245,291,116,254,248,136
4,5,3,376,243,280,116,250,251,137
2,2,4,376,244,289,116,253,252,137
2,1,3,375,245,287,113,251,253,136
2,2,3,377,245,284,115,252,252,136
1,1,4,377,245,279,117,248,254,136
2,2,4,381,245,277,118,245,255,137
0,1,4,381,245,277,118,248,256,136
2,1,4,382,245,276,120,250,257,136
1,2,4,380,244,276,119,252,260,135
0,0,3,381,238,278,118,254,267,136
1,2,5,381,242,274,118,254,273,137
2,1,4,380,243,274,119,256,273,138
2,1,3,380,243,274,119,255,274,138
1,2,4,380,241,272,118,254,276,139
1,1,4,380,240,272,119,255,277,140
0,2,5,381,240,270,118,255,281,139
2,1,3,381,240,270,117,254,281,140
0,4,1,382,238,271,117,257,283,141
1,1,3,378,238,272,115,259,284,141
2,2,4,377,239,269,114,261,284,141
0,1,3,375,238,269,118,261,286,143
1,2,4,373,237,266,115,260,286,143
1,2,3,368,237,263,115,264,291,144
0,2,5,368,236,262,112,264,293,145
1,2,4,368,236,261,112,271,293,146
3,3,4,361,235,256,112,272,297,147
0,2,5,368,233,252,107,273,299,146
1,1,3,370,234,253,112,282,301,146
0,1,4,369,233,250,120,281,300,147
1,1,6,370,231,249,122,265,301,148
2,7,7,371,230,249,126,264,301,147
3,8,7,371,228,246,127,261,303,149
10,14,9,372,224,246,127,261,304,153
28,19,12,373,224,247,127,257,305,152
49,21,35,375,223,246,127,253,309,155
51,35,32,373,223,246,129,248,311,157
73,43,33,375,222,244,130,251,311,159
72,45,42,375,222,245,132,248,312,161
93,49,43,376,221,242,136,249,314,161
107,57,48,378,221,242,134,248,313,162
128,69,57,379,221,244,130,251,315,162
151,86,59,379,221,246,129,250,315,162
170,119,64,374,219,242,123,248,318,162
184,122,82,380,218,250,108,249,317,161
211,132,85,379,219,253,90,248,317,163
243,139,95,380,221,260,59,252,318,164
262,137,104,380,221,264,44,254,319,163
287,159,115,380,222,268,40,261,318,164
307,161,124,380,223,273,32,254,316,164
315,166,144,383,223,281,32,260,315,164
345,158,148,376,226,284,29,251,315,164
358,173,151,388,225,295,29,254,312,163
378,193,163,390,226,304,20,264,306,162
405,203,177,393,227,311,18,286,302,162
418,213,181,394,228,316,20,291,300,163
431,206,198,395,228,331,17,281,298,164
449,201,212,397,230,337,16,264,297,163
456,202,214,398,231,346,14,251,294,162
471,209,225,400,226,355,22,255,289,162
475,222,233,400,232,365,18,253,279,163
482,226,233,402,234,360,18,248,276,165
488,227,237,410,235,370,19,245,269,166
496,240,245,414,236,381,20,249,266,163
505,243,250,417,236,377,19,249,259,163
510,247,265,419,238,381,18,250,259,162
520,248,269,422,238,389,17,247,259,161
526,249,276,424,240,394,19,243,259,160
536,254,276,431,241,403,18,244,252,160
538,259,280,432,243,405,17,256,251,161
547,263,287,434,245,408,19,254,250,161
550,257,286,434,245,411,19,241,248,161
552,254,289,435,245,417,20,237,248,162
555,256,287,437,246,417,21,242,247,164
556,255,291,439,247,422,19,242,248,164
559,255,290,438,248,424,19,236,247,165
557,256,295,441,253,423,20,237,242,167
558,257,291,439,247,422,20,239,245,167
559,255,292,440,248,422,20,239,245,168
562,254,290,441,248,418,21,236,245,169
564,253,288,444,248,412,22,233,243,170
565,253,287,446,248,406,22,232,241,171
567,254,283,445,249,400,22,235,240,170
568,253,279,446,248,396,21,232,249,172
572,253,276,439,247,388,20,232,252,173
568,251,275,447,247,379,18,232,248,175
568,249,271,448,248,365,18,238,251,176
569,249,270,448,246,353,19,237,253,177
568,247,270,449,245,341,18,236,254,179
567,244,269,449,241,335,19,235,256,180
566,244,268,450,241,322,19,236,258,183
565,242,264,449,241,319,19,235,259,182
567,239,264,440,241,296,19,237,266,184
561,237,260,448,239,293,20,234,267,188
560,235,258,448,238,288,19,236,268,188
560,234,253,447,237,279,20,240,268,189
560,232,250,447,236,279,20,239,271,192
560,231,246,446,234,272,21,239,270,193
559,230,246,447,234,271,22,242,273,194
559,229,244,445,233,261,22,240,275,195
560,225,243,444,231,262,22,242,274,196
560,227,237,446,230,263,22,240,276,196
561,227,244,444,230,264,23,243,277,196
560,226,242,443,228,260,23,242,277,195
561,226,243,443,229,252,24,243,278,196
561,226,241,443,227,249,25,242,279,197
561,228,240,443,227,248,24,241,280,197
561,227,239,442,227,251,23,241,280,198
562,227,242,443,227,247,24,242,280,197
566,226,240,433,227,248,23,244,281,199
561,226,239,441,225,244,24,241,281,199
560,226,238,440,224,241,23,242,281,199
561,225,237,438,225,239,23,242,281,199
561,226,237,438,224,240,23,242,282,200
561,224,236,439,224,246,22,243,282,201
559,224,235,438,222,247,24,242,283,201
559,225,236,436,222,245,24,244,284,201
557,224,241,438,227,243,24,242,284,202
561,223,238,436,220,245,24,242,286,202
562,224,238,436,219,246,24,240,284,202
563,225,237,437,220,246,25,242,285,202
563,224,239,437,220,248,24,242,286,202
563,224,238,437,221,247,25,243,285,203
562,223,238,438,221,248,24,243,284,202
562,222,237,436,220,249,25,243,286,203
561,223,237,438,219,250,25,243,285,202
563,224,235,431,220,244,25,244,285,203
561,220,236,437,220,251,25,241,285,202
562,219,236,437,221,251,24,242,287,202
561,220,237,436,220,252,26,244,285,202
560,219,237,435,219,251,25,243,287,203
561,220,236,435,219,251,26,243,288,203
561,217,235,434,218,251,26,243,288,203
560,217,232,435,218,250,24,242,288,203
559,216,230,426,218,250,22,246,289,203
557,214,232,434,218,251,22,243,288,203
557,215,232,433,218,249,24,242,289,204
555,211,234,432,217,249,24,245,289,204
554,211,233,430,216,243,27,245,291,205
554,210,233,429,216,244,26,244,291,205
555,210,232,428,215,238,27,244,293,205
554,209,232,427,216,238,28,244,294,208
546,209,237,430,222,237,28,246,296,210
555,210,233,425,215,234,28,243,297,210
555,209,233,425,215,228,29,245,294,210
554,208,232,424,212,228,28,245,297,210
554,210,230,423,215,227,27,245,296,210
553,210,227,422,209,230,28,244,300,211
553,209,226,423,206,231,28,247,298,212
553,210,226,421,204,227,28,247,299,212
544,210,231,421,205,221,28,248,300,214
552,208,226,420,204,221,28,245,301,213
552,209,226,419,203,221,29,242,301,214
551,207,225,419,203,219,28,243,303,213
551,208,225,418,203,219,28,240,302,213
551,209,225,418,204,222,27,241,300,213
551,208,224,419,205,221,27,240,304,214
550,208,224,419,204,221,27,240,301,214
549,207,224,418,205,221,27,243,301,214
544,208,227,419,207,220,26,246,304,215
546,207,221,416,204,220,26,245,303,215
544,204,218,416,202,219,25,241,303,215
543,204,219,413,201,219,28,240,305,216
543,203,219,412,201,220,28,240,308,217
543,203,219,411,200,221,28,240,307,218
542,203,221,411,197,221,28,242,308,219
541,204,220,410,196,221,28,242,309,219
543,204,220,401,197,218,27,242,311,219
541,204,219,408,195,217,27,242,310,219
541,204,220,408,192,215,28,242,310,220
541,204,220,407,192,217,28,238,312,221
542,204,219,405,192,214,28,240,313,220
541,205,219,405,193,215,27,240,312,221
540,205,217,405,191,206,28,241,314,222
539,205,215,403,190,206,28,242,314,223
537,206,212,407,188,207,29,242,316,224
537,204,213,402,188,205,29,243,315,224
536,205,212,401,189,203,29,243,316,225
535,204,214,401,188,197,30,246,316,225
533,205,212,398,185,195,29,249,321,225
533,205,213,398,184,195,30,250,319,227
531,207,213,398,183,193,30,251,321,227
531,206,211,397,184,195,30,252,320,228
531,205,210,396,185,195,30,253,322,229
522,205,210,394,177,197,30,253,325,229
531,207,207,393,182,195,31,254,324,229
530,207,207,392,182,196,30,251,323,230
530,207,207,390,183,195,31,251,324,230
529,206,206,389,180,196,31,253,325,230
530,207,204,390,179,198,31,253,327,230
530,207,202,391,179,196,31,255,325,230
531,207,203,393,179,194,31,254,326,229
531,201,204,392,181,191,30,253,320,229
532,206,202,391,176,190,30,252,325,228
531,206,201,391,172,190,31,251,325,228
531,205,202,390,172,190,31,253,328,228
529,205,200,387,173,191,31,252,328,229
529,205,200,387,172,191,31,254,327,229
529,206,201,386,171,191,30,254,326,230
530,203,202,387,172,194,31,251,328,231
531,200,204,384,175,194,30,253,323,232
529,204,203,385,172,193,30,251,328,231
530,205,204,384,171,192,32,251,328,232
529,203,203,384,170,193,31,252,328,231
529,203,205,384,170,192,32,250,328,231
528,203,204,384,171,191,31,250,328,232
529,203,204,384,172,189,32,248,329,232
529,201,204,384,171,189,32,251,330,232
527,200,198,386,168,189,31,251,328,228
527,202,205,384,171,180,31,251,329,232
528,203,204,384,170,180,31,253,330,232
528,202,204,383,168,178,30,252,329,233
527,203,205,383,167,177,31,252,330,233
527,203,203,384,168,178,30,253,329,233
526,203,204,384,168,178,30,253,329,234
527,202,204,384,168,178,30,254,329,233
525,202,204,384,169,179,30,253,327,232
527,201,200,385,163,178,30,255,329,232
525,201,203,383,168,179,29,252,329,233
524,200,202,385,168,179,29,253,328,233
525,200,202,386,168,179,29,252,328,232
524,200,202,385,167,180,29,253,327,231
524,200,202,385,166,180,29,252,327,231
525,201,202,384,167,180,29,251,328,232
525,200,201,384,166,181,29,252,328,233
523,200,206,387,171,180,30,252,324,235
