# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-1.002540936844601965e+05,-9.933631521278616856e+04,-1.007962666991351725e+05,-1.022515506183907273e+05,-1.050155609610019601e+05,-1.029648359682933951e+05
0.000000000000000000e+00,-9.888915935651122709e+04,-9.804568433816329343e+04,-9.932337937006591528e+04,-9.929143442738018348e+04,-1.010359957343903952e+05,-9.826166551774786785e+04
0.000000000000000000e+00,-9.834753421725737280e+04,-9.912767989310536359e+04,-1.016577392707068939e+05,-1.022946831278699101e+05,-1.034528494633520313e+05,-1.043009357080159825e+05
0.000000000000000000e+00,-1.032539866532973683e+05,-1.035091616999433318e+05,-1.031506419619871449e+05,-1.043994871948148648e+05,-1.050402567294945184e+05,-1.090952712362563325e+05
0.000000000000000000e+00,-9.590455489479591779e+04,-9.521649302358680870e+04,-9.776086166570553905e+04,-9.804995318334468175e+04,-1.007570163919008337e+05,-1.038427375403570186e+05
0.000000000000000000e+00,-9.932986576126441651e+04,-9.904706683351700485e+04,-1.005377777935201302e+05,-1.012574217103600677e+05,-1.030603358560279448e+05,-1.036930891941341397e+05
