1,2,6,1,2,1,73,261,414,308
2,2,6,3,2,1,73,260,414,308
4,4,6,5,1,3,73,258,415,306
1,2,5,1,2,0,74,261,413,308
2,1,7,0,1,1,73,261,413,308
1,2,5,1,2,2,73,261,413,308
0,1,6,1,2,2,74,261,413,308
0,2,6,2,2,2,73,260,413,308
1,2,7,1,2,0,74,260,413,308
2,2,7,1,1,2,73,262,414,308
1,1,2,1,2,2,74,263,413,305
1,1,6,2,2,1,73,261,413,308
1,2,6,1,2,0,73,262,413,308
1,2,6,1,2,0,73,260,414,308
3,2,7,1,1,1,73,260,414,308
1,1,6,1,2,0,74,261,414,308
1,1,7,0,2,0,73,260,414,308
0,2,6,1,2,1,73,261,411,308
0,0,3,1,1,2,74,262,415,307
2,1,5,1,3,1,73,258,415,308
0,1,7,1,2,2,73,261,415,308
1,1,7,1,1,2,73,261,414,308
1,1,7,2,2,1,74,261,414,308
2,1,7,1,3,0,73,261,414,308
1,1,6,1,3,2,74,261,415,308
1,2,6,2,2,0,73,260,415,308
1,1,6,0,2,0,73,262,414,308
4,1,4,3,2,1,73,264,413,308
3,1,6,1,1,1,73,259,414,308
1,1,6,1,2,1,73,260,413,308
2,2,6,1,2,1,73,260,413,308
2,1,6,1,2,2,72,262,413,308
1,1,5,1,2,1,73,261,414,307
1,2,5,1,2,1,73,261,413,308
1,1,6,1,2,0,73,260,414,308
1,4,4,2,1,0,73,262,415,310
2,1,6,1,3,1,73,261,414,308
0,1,6,0,2,1,73,262,414,308
1,2,5,2,2,1,73,262,414,308
1,2,6,1,1,0,73,262,414,308
2,2,7,1,2,1,73,262,413,308
0,2,7,1,2,0,73,261,413,308
1,1,6,1,1,2,73,263,414,308
2,0,3,0,2,3,73,262,414,304
2,1,6,1,2,0,73,261,413,308
0,1,6,1,2,0,73,262,413,308
0,1,6,2,3,0,73,261,414,309
2,2,6,2,3,0,73,263,413,308
0,2,6,1,2,2,73,262,414,308
1,1,7,0,2,1,73,262,415,308
0,1,6,2,1,1,73,262,414,308
0,2,6,1,3,1,73,261,414,308
0,1,5,1,2,0,73,260,413,308
0,2,5,2,2,0,73,261,413,308
2,2,6,1,1,0,73,261,414,308
0,2,6,0,2,2,73,261,414,308
2,2,6,0,2,1,73,262,414,308
0,1,6,2,2,2,73,260,414,308
2,2,5,1,2,0,73,260,413,308
2,1,6,1,2,1,74,261,413,308
4,0,6,0,1,0,73,264,415,307
1,1,5,1,2,2,73,262,413,308
3,1,5,1,2,1,73,261,413,308
1,2,5,2,3,2,73,262,413,307
2,1,6,1,1,1,74,261,414,308
