1,2,4,1,2,1,56,228,367,236
5,2,5,2,2,0,56,228,366,236
1,1,5,2,2,0,56,227,367,236
1,2,5,1,2,1,56,227,368,236
1,1,5,1,1,1,56,227,367,236
1,2,4,2,1,1,56,227,366,236
0,2,4,1,2,1,56,228,369,236
1,1,1,0,2,4,56,228,367,237
1,2,5,0,2,1,57,228,367,236
2,2,4,0,2,1,56,228,366,236
1,1,5,2,2,2,56,228,367,236
1,2,5,0,2,1,56,227,366,235
1,2,6,2,2,1,56,228,368,236
1,1,6,1,2,0,56,228,366,236
1,1,4,2,2,1,57,228,367,236
1,1,4,1,0,0,56,226,369,237
0,1,4,1,2,1,57,229,368,236
0,1,4,1,1,1,56,230,368,236
0,2,5,1,2,0,56,227,368,236
1,1,4,1,3,0,56,229,368,236
1,2,4,1,2,1,57,229,368,236
0,2,4,2,2,0,56,227,367,236
2,3,4,2,2,1,56,227,368,236
1,1,1,1,2,2,57,228,367,232
2,2,4,1,2,0,55,229,367,236
2,3,5,2,3,0,56,228,370,236
2,1,5,1,2,0,56,230,367,236
0,2,5,1,2,1,55,228,368,236
0,1,5,2,2,1,55,227,368,236
0,1,5,1,2,0,55,228,367,236
1,2,5,1,2,0,56,228,367,236
0,4,3,0,2,1,56,230,369,236
0,2,5,2,2,0,56,229,368,236
1,1,6,1,2,1,56,227,367,236
1,1,5,1,2,1,56,229,368,236
1,2,5,0,2,2,56,229,369,236
0,2,5,0,1,1,56,229,367,236
1,1,5,2,1,1,56,229,367,236
1,1,4,0,1,1,55,230,367,236
0,2,5,1,2,1,55,230,368,236
0,2,6,2,1,3,55,229,368,234
2,2,4,1,2,0,56,229,367,236
1,2,5,1,2,1,55,227,366,236
2,1,4,1,2,1,55,228,366,236
2,1,4,1,2,1,55,229,368,236
1,2,5,1,2,1,55,228,367,236
1,1,4,1,2,1,55,229,368,236
2,2,5,1,2,0,55,228,368,236
1,1,6,1,3,0,55,227,363,237
1,1,5,0,2,0,55,228,367,236
1,1,6,1,2,1,55,227,367,236
1,1,5,1,1,0,56,228,366,236
2,2,6,2,1,2,56,228,367,236
1,2,5,0,2,1,55,228,368,236
1,1,4,1,2,0,55,227,368,236
1,1,5,1,2,1,55,229,368,236
2,0,4,1,1,0,55,228,369,236
1,2,5,1,3,0,54,229,368,236
1,2,4,1,3,2,54,226,367,236
2,2,5,1,2,0,55,228,369,236
1,2,6,1,3,1,54,228,368,236
2,2,4,1,2,0,55,229,369,236
1,1,5,0,2,1,55,230,368,236
0,2,5,0,1,2,55,228,367,236
1,2,4,0,2,0,55,228,368,236
1,2,5,1,1,1,55,226,366,236
2,1,6,1,2,0,55,228,368,236
0,1,5,1,1,1,55,228,368,236
1,2,5,0,2,0,55,228,367,236
1,1,5,0,2,1,54,228,368,236
1,1,5,2,2,1,55,227,366,236
0,1,4,1,2,1,55,226,369,236
0,1,5,0,2,1,54,229,367,236
2,5,3,2,1,0,55,229,369,237
0,2,5,1,2,1,54,228,368,236
1,1,4,1,2,2,55,231,368,236
