3,1,5,1,2,1,119,271,426,288
2,2,5,2,2,0,119,274,425,288
3,5,3,0,2,1,119,273,428,288
0,2,4,1,2,1,119,272,424,289
2,2,5,2,2,1,119,274,424,289
2,2,4,0,3,1,119,274,424,288
1,1,6,0,2,2,119,274,424,288
1,1,5,1,2,1,120,274,425,289
2,2,4,2,2,1,120,274,425,289
2,1,5,1,2,0,119,273,425,289
0,0,8,0,6,0,119,275,424,290
1,1,4,0,1,1,119,275,426,289
0,1,5,1,2,2,119,273,425,288
1,2,4,0,3,0,119,273,425,288
1,2,4,1,2,0,119,273,425,288
1,1,6,2,2,1,119,273,424,288
1,2,5,1,3,1,119,274,426,289
2,1,5,2,2,0,119,273,424,289
2,4,4,0,2,1,119,274,427,288
2,2,5,0,2,1,119,274,425,289
1,2,5,2,2,1,119,273,425,288
2,2,5,2,2,3,119,274,425,289
1,2,5,1,1,1,119,273,427,289
1,2,4,1,3,1,119,273,425,288
1,2,5,1,2,2,118,272,425,289
2,2,5,2,2,2,118,273,425,288
5,0,5,1,4,0,118,271,419,289
2,2,5,1,2,1,118,272,425,288
3,1,5,2,2,1,118,272,424,288
0,2,5,1,2,1,118,273,426,289
2,2,6,0,2,2,118,272,424,288
1,1,5,1,2,1,119,273,426,288
1,2,5,2,3,1,119,273,427,289
1,2,5,1,1,0,118,271,425,289
1,1,5,1,2,2,119,272,426,289
5,0,4,1,4,0,119,271,419,290
2,2,6,2,1,2,119,272,424,288
2,1,5,1,3,0,119,273,426,288
2,1,6,1,2,0,119,273,426,288
1,1,6,1,2,2,119,273,426,288
1,1,4,2,3,1,119,273,425,288
0,2,6,2,2,0,119,273,425,289
2,2,5,1,2,1,119,272,426,289
1,2,5,2,1,5,119,268,425,288
2,0,4,1,2,0,119,272,426,288
0,2,5,2,1,1,119,274,425,288
3,2,5,1,2,1,119,272,426,288
2,2,4,1,2,1,119,272,426,288
2,2,5,1,2,1,119,271,426,289
1,1,5,2,3,1,120,271,425,288
1,2,5,1,3,1,120,272,427,288
1,1,1,2,2,4,120,270,426,284
1,1,4,2,2,1,120,271,426,289
2,2,6,1,2,1,120,272,425,289
2,2,5,2,2,0,119,271,426,289
1,1,5,1,3,1,120,271,426,288
1,2,4,1,2,2,120,271,424,288
2,1,4,1,2,1,120,272,425,289
1,1,5,1,2,0,120,270,426,289
2,2,5,1,2,1,120,271,426,289
0,4,3,4,2,1,120,272,429,288
0,1,5,0,2,2,120,270,425,288
2,2,5,2,1,1,120,270,424,288
1,1,4,2,2,1,120,271,426,289
2,1,5,0,2,2,119,271,425,289
3,2,4,1,2,1,119,272,425,289
1,1,4,1,2,0,119,271,424,288
2,2,5,2,2,1,119,272,427,288
1,1,8,0,0,2,119,272,427,287
2,1,5,2,2,1,120,270,426,288
2,2,5,1,1,0,120,271,426,288
0,1,4,2,2,0,118,272,425,289
2,2,5,1,2,1,118,270,425,289
1,1,5,0,2,1,118,271,426,288
1,1,4,1,2,0,119,271,425,288
2,1,5,1,2,2,119,272,426,289
2,0,4,1,0,1,116,273,424,285
1,2,4,1,2,3,117,271,425,289
1,1,4,1,3,2,117,272,425,289
3,1,5,1,2,1,117,271,425,289
1,3,4,1,3,0,117,272,426,289
2,2,4,1,2,0,117,271,428,289
1,2,4,0,2,0,116,272,425,289
1,0,4,2,1,2,116,271,426,289
1,2,4,1,2,0,116,270,426,289
0,2,4,2,2,1,117,271,426,288
1,1,4,1,1,0,117,271,425,288
2,2,5,1,2,1,116,271,425,288
0,2,4,1,1,0,116,270,426,288
1,0,5,1,1,1,117,272,426,288
1,2,3,1,2,0,116,270,426,288
2,2,5,1,2,1,117,271,426,288
2,1,5,1,2,1,117,270,426,288
4,0,3,1,3,1,116,272,427,290
0,1,4,1,1,1,117,270,424,288
2,2,5,0,2,1,117,272,425,288
1,1,4,3,2,1,116,270,426,288
1,1,4,1,2,1,117,272,426,288
1,1,4,1,3,0,117,271,424,288
1,1,4,2,2,0,117,270,425,288
1,2,5,1,1,2,117,270,426,288
2,0,5,1,5,0,117,272,419,289
2,2,3,0,2,0,117,273,425,288
2,2,5,2,3,2,116,269,426,288
1,1,5,2,1,2,129,266,425,288
3,1,4,1,2,0,138,262,425,288
1,1,5,1,3,1,138,261,424,289
1,3,4,0,2,2,145,262,424,287
0,1,5,1,2,2,151,256,423,288
0,1,5,0,1,0,157,242,424,290
1,3,5,0,1,2,162,233,424,288
1,1,4,1,2,1,164,236,421,288
1,3,5,1,2,2,159,238,420,288
1,2,3,2,4,1,151,242,418,287
2,1,5,1,2,2,142,247,417,283
1,1,5,2,1,2,143,248,418,280
3,2,4,2,3,1,148,250,417,275
1,1,5,1,2,1,151,248,417,269
2,0,7,1,0,0,151,249,420,262
1,2,3,1,1,0,126,250,417,243
4,0,4,1,3,2,130,248,414,226
2,5,5,2,2,0,124,247,416,217
3,21,6,3,2,2,130,256,414,213
0,24,4,8,2,1,134,274,411,203
2,26,5,14,11,2,123,283,414,194
9,47,8,19,30,1,101,285,415,184
11,60,9,45,54,4,86,289,412,172
24,77,23,62,70,1,48,297,408,171
33,96,38,77,90,3,39,318,407,162
44,118,49,88,108,3,33,326,408,159
58,165,67,96,148,2,22,360,404,160
71,173,70,99,165,0,21,371,403,161
78,198,83,109,186,0,22,381,398,145
88,220,88,120,205,1,21,387,394,144
104,231,95,129,219,3,18,386,393,140
99,243,93,141,247,1,18,397,387,147
135,268,96,144,256,0,15,385,386,148
129,265,101,151,278,0,14,388,383,152
146,265,103,166,297,1,11,392,380,152
148,263,106,162,295,1,9,389,379,153
156,274,103,182,310,1,7,392,377,160
160,281,108,197,318,1,7,397,373,153
160,282,121,204,327,0,8,397,364,153
180,276,117,210,325,2,10,391,362,152
186,280,112,226,331,1,11,381,356,151
198,279,113,238,338,1,13,382,348,150
208,274,118,244,342,2,13,377,346,153
213,273,122,250,344,2,14,379,346,149
222,283,123,259,348,2,13,376,342,148
232,277,122,273,348,1,13,376,340,148
236,278,125,275,337,2,12,375,337,152
240,275,129,281,338,0,14,378,340,153
248,274,124,285,341,5,14,374,337,149
255,271,125,297,323,4,14,373,335,147
264,273,124,318,319,8,16,375,332,144
267,272,124,323,321,13,17,377,333,141
276,269,123,334,311,22,17,378,331,139
274,264,128,331,310,25,17,384,332,139
280,262,127,333,305,32,17,389,332,139
295,271,121,341,304,36,17,387,333,138
293,270,123,338,308,39,17,392,335,142
