# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-9.819535144617652986e+04,-9.846216747843197663e+04,-9.653145862938654318e+04,-9.752389588145053131e+04,-1.011910308991554484e+05,-9.825400358814008359e+04
0.000000000000000000e+00,-1.034791082077386964e+05,-1.024747797687431594e+05,-1.041706166978885885e+05,-1.038265312267476547e+05,-1.070054199812001025e+05,-1.040848302819742967e+05
0.000000000000000000e+00,-1.166108677568291896e+05,-1.152532983332729200e+05,-1.142665252787375211e+05,-1.139787436460527388e+05,-1.161763881300284265e+05,-1.164512270526354405e+05
0.000000000000000000e+00,-9.358346171210428292e+04,-9.398525112560464186e+04,-9.678640446620824514e+04,-9.649198498930652568e+04,-9.788702552144492802e+04,-9.559788407883129548e+04
0.000000000000000000e+00,-1.069400730694148078e+05,-1.064735089285367285e+05,-1.084291632852130715e+05,-1.098033246546427836e+05,-1.127369967090754653e+05,-1.093999428184918652e+05
0.000000000000000000e+00,-1.037617724384526955e+05,-1.033298011269178824e+05,-1.040368336714867910e+05,-1.043248960796400497e+05,-1.069993722481808654e+05,-1.047575775640145876e+05
