# 3 hidden states, 4 hidden states, 5 hidden states, 6 hidden states, 7 hidden states, 8 hidden states, 
0.000000000000000000e+00,-9.827127483164140722e+04,-1.011811845730146597e+05,-1.059780520475288358e+05,-1.059651516687473486e+05,-1.031713793322903803e+05,-1.023975958087240579e+05
0.000000000000000000e+00,-9.603886179701762740e+04,-9.703662214762381336e+04,-9.831996958047013322e+04,-9.631270059263773146e+04,-9.682282044067933748e+04,-9.662530726610303100e+04
0.000000000000000000e+00,-1.035942336058408255e+05,-1.044902272365525132e+05,-1.044840861342037970e+05,-1.098871672585322522e+05,-1.088434556701193796e+05,-1.111939766416251223e+05
0.000000000000000000e+00,-1.126748028582377592e+05,-1.126155076230289269e+05,-1.138638378843092651e+05,-1.173590646867748437e+05,-1.186587894867137511e+05,-1.197293298220604484e+05
0.000000000000000000e+00,-9.825988209405535599e+04,-9.767434729453698674e+04,-9.762005448200313549e+04,-9.846847958400585048e+04,-9.785677504226577003e+04,-9.790160294038610300e+04
0.000000000000000000e+00,-1.017678110373585951e+05,-1.025995777749513800e+05,-1.040532000257030304e+05,-1.055985127581396082e+05,-1.050706439944137383e+05,-1.055695624957797554e+05
